timestamp,wind_dir,wind_speed,wave_height,pressure,air_temp,water_temp,wave_height_1h,wave_height_3h,wave_height_6h,wind_speed_1h,wind_speed_3h,wind_speed_6h,pressure_1h,pressure_3h,pressure_6h,wave_height_roll_mean_3h,wave_height_roll_std_3h,wave_height_roll_mean_6h,wave_height_roll_std_6h,wind_speed_roll_mean_3h,wind_speed_roll_std_3h,wind_speed_roll_mean_6h,wind_speed_roll_std_6h,pressure_drop_6h,pressure_drop_3h,wind_dir_sin,wind_dir_cos,hour_sin,hour_cos,target_wave_height_3h,target_wind_speed_3h
2026-06-26 01:20:00,320.0,8.0,1.5,1013.6,14.2,16.2,1.5,1.5,1.6,7.0,7.0,6.0,1013.6,1013.6,1013.7,1.5,0.0,1.5,0.0,7.666666666666667,0.5773502691896257,7.2,0.8366600265340757,-0.10000000000002274,0.0,-0.6427876096865396,0.7660444431189778,0.25881904510252074,0.9659258262890683,1.6,8.0
2026-06-26 02:20:00,310.0,9.0,1.5,1013.3,14.5,16.2,1.5,1.6,1.5,8.0,8.0,8.0,1013.4,1013.5,1013.6,1.5,0.0,1.5333333333333332,0.057735026918962595,8.333333333333334,0.5773502691896255,8.166666666666666,0.4082482904638632,-0.3000000000000682,-0.20000000000004547,-0.7660444431189781,0.6427876096865393,0.49999999999999994,0.8660254037844387,1.5,8.0
2026-06-26 04:20:00,320.0,7.0,1.8,1013.6,14.4,16.1,1.8,1.6,1.7,7.0,7.0,7.0,1013.6,1013.5,1013.5,1.8,0.0,1.7333333333333334,0.11547005383792518,7.0,0.0,6.833333333333333,0.4082482904638605,0.10000000000002274,0.10000000000002274,-0.6427876096865396,0.7660444431189778,0.8660254037844386,0.5000000000000001,1.7,8.0
2026-06-26 05:20:00,320.0,8.0,1.7,1013.9,14.5,,1.7,1.7,1.8,8.0,8.0,7.0,1013.9,1013.8,1013.6,1.7,0.0,1.7,0.0,8.0,0.0,7.833333333333333,0.4082482904638632,0.2999999999999545,0.10000000000002274,-0.6427876096865396,0.7660444431189778,0.9659258262890683,0.25881904510252074,1.6,9.0
2026-06-26 05:50:00,330.0,9.0,1.6,1013.8,14.5,15.9,1.6,1.7,1.7,8.0,8.0,8.0,1013.9,1013.9,1013.8,1.6,0.0,1.65,0.05773502691896256,8.666666666666666,0.5773502691896255,8.333333333333334,0.5163977794943228,0.0,-0.10000000000002274,-0.5000000000000004,0.8660254037844384,0.9659258262890683,0.25881904510252074,1.7,8.0
2026-06-26 06:50:00,320.0,8.0,1.7,1013.7,14.5,,1.7,1.7,1.6,7.0,8.0,9.0,1013.6,1013.7,1013.8,1.7,0.0,1.7,0.0,7.666666666666667,0.5773502691896258,7.833333333333333,0.40824829046386235,-0.09999999999990905,0.0,-0.6427876096865396,0.7660444431189778,1.0,6.123233995736766e-17,1.8,8.0
2026-06-26 07:20:00,310.0,8.0,1.8,1013.8,14.5,15.8,1.8,1.7,1.7,8.0,8.0,8.0,1013.7,1013.7,1013.7,1.8,0.0,1.75,0.05773502691896257,8.0,0.0,7.833333333333333,0.40824829046386235,0.09999999999990905,0.09999999999990905,-0.7660444431189781,0.6427876096865393,0.9659258262890683,-0.25881904510252063,1.8,8.0
2026-06-26 09:20:00,330.0,8.0,2.0,1013.4,14.4,15.6,2.0,2.0,1.9,8.0,9.0,9.0,1013.5,1013.6,1013.9,2.0,0.0,2.0,0.0,8.333333333333334,0.5773502691896255,8.666666666666666,0.5163977794943228,-0.5,-0.20000000000004547,-0.5000000000000004,0.8660254037844384,0.7071067811865476,-0.7071067811865475,1.8,8.0
2026-06-26 10:20:00,320.0,8.0,1.9,1013.4,14.6,15.5,1.9,1.8,2.0,8.0,8.0,8.0,1013.3,1013.4,1013.4,1.9,0.0,1.8666666666666665,0.057735026918962415,8.0,0.0,8.0,0.0,0.0,0.0,-0.6427876096865396,0.7660444431189778,0.49999999999999994,-0.8660254037844387,2.0,8.0
2026-06-26 10:50:00,330.0,8.0,2.0,1013.3,14.5,15.6,2.0,1.9,1.8,8.0,8.0,8.0,1013.4,1013.4,1013.4,2.0,0.0,1.95,0.05773502691896276,8.0,0.0,8.0,0.0,-0.10000000000002274,-0.10000000000002274,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,2.0,7.0
2026-06-26 11:20:00,330.0,7.0,2.0,1013.4,14.7,15.6,2.0,2.0,1.9,8.0,8.0,8.0,1013.3,1013.3,1013.4,2.0,0.0,2.0,0.0,7.666666666666667,0.5773502691896258,7.833333333333333,0.40824829046386296,0.0,0.10000000000002274,-0.5000000000000004,0.8660254037844384,0.258819045102521,-0.9659258262890682,1.9,7.0
2026-06-26 12:20:00,320.0,8.0,2.0,1013.6,14.9,15.5,2.0,1.9,2.0,8.0,7.0,7.0,1013.5,1013.3,1013.4,2.0,0.0,1.9666666666666668,0.057735026918962595,7.666666666666667,0.5773502691896258,7.333333333333333,0.5163977794943221,0.20000000000004547,0.3000000000000682,-0.6427876096865396,0.7660444431189778,1.2246467991473532e-16,-1.0,1.9,8.0
2026-06-26 12:50:00,320.0,8.0,1.9,1013.6,14.8,15.5,1.9,2.0,1.9,7.0,8.0,7.0,1013.5,1013.6,1013.3,1.9,0.0,1.9500000000000002,0.057735026918962595,7.666666666666667,0.5773502691896258,7.666666666666667,0.5163977794943221,0.3000000000000682,0.0,-0.6427876096865396,0.7660444431189778,1.2246467991473532e-16,-1.0,2.0,6.0
2026-06-26 13:20:00,340.0,6.0,2.0,1013.7,14.9,15.5,2.0,1.9,2.0,7.0,8.0,8.0,1013.7,1013.6,1013.6,2.0,0.0,1.9500000000000002,0.057735026918962595,7.0,1.0,7.333333333333333,0.8164965809277258,0.10000000000002274,0.10000000000002274,-0.3420201433256686,0.9396926207859084,-0.2588190451025208,-0.9659258262890683,1.8,7.0
2026-06-26 14:20:00,320.0,6.0,1.9,1014.3,15.0,15.6,1.9,1.8,2.0,6.0,7.0,6.0,1014.0,1013.7,1013.7,1.9,0.0,1.8666666666666665,0.057735026918962415,6.0,0.0,6.166666666666667,0.4082482904638602,0.599999999999909,0.599999999999909,-0.6427876096865396,0.7660444431189778,-0.4999999999999997,-0.8660254037844388,1.9,6.0
2026-06-26 15:20:00,310.0,7.0,2.0,1014.5,15.2,15.7,2.0,1.9,1.9,7.0,6.0,6.0,1014.5,1014.2,1014.3,2.0,0.0,1.9666666666666668,0.057735026918962484,6.666666666666667,0.5773502691896258,6.5,0.5477225575051642,0.20000000000004547,0.2999999999999545,-0.7660444431189781,0.6427876096865393,-0.7071067811865471,-0.7071067811865479,1.6,7.0
2026-06-26 16:20:00,320.0,6.0,1.6,1014.8,15.3,15.8,1.6,1.6,2.0,7.0,7.0,7.0,1015.0,1014.9,1014.5,1.6,0.0,1.6,0.0,6.666666666666667,0.5773502691896258,6.666666666666667,0.5163977794943204,0.2999999999999545,-0.10000000000002274,-0.6427876096865396,0.7660444431189778,-0.8660254037844385,-0.5000000000000004,1.6,6.0
2026-06-26 17:20:00,310.0,6.0,1.6,1015.4,15.4,15.9,1.6,1.6,1.6,6.0,6.0,6.0,1015.2,1015.2,1014.8,1.6,0.0,1.6,0.0,6.0,0.0,6.0,0.0,0.6000000000000227,0.1999999999999318,-0.7660444431189781,0.6427876096865393,-0.9659258262890683,-0.25881904510252063,1.5,6.0
